5.0011900918309656e-03 9.9973183497707261e+00 9.2155242553470311e-05 1.3328365884643665e+01 1.9997911567379461e+00
1.5003330588756117e-02 9.9970802476132778e+00 1.5881691699587284e-04 1.3327193866106262e+01 1.9996629319777675e+00
2.5005865088561854e-02 9.9957744151935586e+00 2.7668013361971936e-04 1.3324065144014206e+01 1.9994546581245849e+00
3.5009950073835311e-02 9.9934846460225000e+00 4.5302694126408017e-04 1.3318901509348315e+01 1.9991377354018391e+00
4.5016373982974187e-02 9.9898992381449041e+00 7.1624979579079033e-04 1.3310916248530733e+01 1.9986562323429196e+00
5.5026370588557375e-02 9.9845166103704504e+00 1.1052069757980917e-03 1.3298966249253752e+01 1.9979384232944342e+00
6.5041692793453149e-02 9.9766518856150039e+00 1.6705057936560294e-03 1.3281529444963560e+01 1.9968917825198071e+00
7.5064776441480019e-02 9.9654218471018901e+00 2.4764076343107289e-03 1.3256661530531359e+01 1.9953989505802932e+00
8.5098934629735640e-02 9.9497321768293805e+00 3.6022323513866345e-03 1.3221970035701602e+01 1.9933154683036352e+00
9.5148573305760820e-02 9.9282758279532342e+00 5.1428963441968976e-03 1.3174620392891333e+01 1.9904695368854415e+00
1.0521941899672681e-01 9.8995483890435505e+00 7.2083082664293786e-03 1.3111385620095090e+01 1.9866642049964036e+00
1.1531874638243919e-01 9.8618841383600788e+00 9.9214470559326282e-03 1.3028747312097932e+01 1.9816822722677718e+00
1.2545559117665936e-01 9.8135138215363149e+00 1.3415099620374809e-02 1.2923049258577567e+01 1.9752938896693453e+00
1.3564093322911361e-01 9.7526420237779430e+00 1.7827415857188719e-02 1.2790696865937539e+01 1.9672664342778869e+00
1.4588783617612594e-01 9.6775388075877231e+00 2.3296607341283172e-02 1.2628387146531850e+01 1.9573758469401070e+00
1.5621153319642661e-01 9.5866376785769596e+00 2.9955233921631182e-02 1.2433347220052104e+01 1.9454183474311262e+00
1.6662945292750678e-01 9.4786304904130123e+00 3.7924564221054703e-02 1.2203555731839677e+01 1.9312213527338267e+00
