1.2499999999999998e-03 1.0000000000000002e+01 1.5714481467367726e-15 1.3333333333333343e+01 2.0000000000000009e+00
3.7499999999999994e-03 1.0000000000000000e+01 1.1639391059518756e-15 1.3333333333333343e+01 2.0000000000000013e+00
6.2499999999999986e-03 1.0000000000000000e+01 6.4842452718045835e-16 1.3333333333333343e+01 2.0000000000000013e+00
8.7499999999999991e-03 9.9999999999999964e+00 1.8670451096641755e-15 1.3333333333333350e+01 2.0000000000000031e+00
1.1250000000000000e-02 9.9999999999999911e+00 2.6872205366710774e-15 1.3333333333333329e+01 2.0000000000000009e+00
1.3749999999999998e-02 9.9999999999999964e+00 3.8894533218017058e-15 1.3333333333333350e+01 2.0000000000000031e+00
1.6250000000000001e-02 9.9999999999999964e+00 5.5910321455411713e-15 1.3333333333333336e+01 2.0000000000000009e+00
1.8749999999999999e-02 1.0000000000000004e+01 3.7135078176049412e-15 1.3333333333333336e+01 1.9999999999999993e+00
2.1249999999999998e-02 9.9999999999999840e+00 -2.1838331183524228e-16 1.3333333333333332e+01 2.0000000000000027e+00
2.3750000000000000e-02 9.9999999999999911e+00 -1.6988261193743429e-15 1.3333333333333346e+01 2.0000000000000036e+00
2.6250000000000002e-02 9.9999999999999947e+00 1.1007951648692443e-15 1.3333333333333346e+01 2.0000000000000027e+00
2.8749999999999998e-02 1.0000000000000004e+01 3.8603896076537641e-15 1.3333333333333339e+01 2.0000000000000000e+00
3.1250000000000000e-02 9.9999999999999911e+00 5.4454137279268077e-15 1.3333333333333329e+01 2.0000000000000009e+00
3.3750000000000002e-02 9.9999999999999964e+00 7.2665202634483322e-15 1.3333333333333336e+01 2.0000000000000009e+00
3.6250000000000004e-02 1.0000000000000004e+01 9.2892971150524248e-15 1.3333333333333336e+01 1.9999999999999993e+00
3.8749999999999993e-02 1.0000000000000014e+01 8.7305696346398600e-15 1.3333333333333332e+01 1.9999999999999967e+00
4.1249999999999995e-02 9.9999999999999911e+00 7.0246245016260736e-15 1.3333333333333320e+01 1.9999999999999998e+00
4.3749999999999997e-02 1.0000000000000000e+01 6.1099220809265804e-15 1.3333333333333332e+01 1.9999999999999998e+00
4.6249999999999999e-02 1.0000000000000014e+01 6.9103676035814316e-15 1.3333333333333323e+01 1.9999999999999953e+00
4.8750000000000002e-02 9.9999999999999947e+00 7.6186988980501827e-15 1.3333333333333329e+01 2.0000000000000000e+00
5.1249999999999990e-02 1.0000000000000004e+01 7.1801656891279135e-15 1.3333333333333334e+01 1.9999999999999991e+00
5.3749999999999992e-02 9.9999999999999787e+00 2.0373499408086040e-15 1.3333333333333311e+01 2.0000000000000004e+00
5.6249999999999994e-02 1.0000000000000004e+01 -4.7732199028654401e-15 1.3333333333333321e+01 1.9999999999999973e+00
5.8749999999999997e-02 1.0000000000000000e+01 -7.1526841596158919e-15 1.3333333333333325e+01 1.9999999999999987e+00
6.1249999999999999e-02 9.9999999999999787e+00 -6.3283783846099966e-15 1.3333333333333323e+01 2.0000000000000027e+00
